step,reward,done
0,4.787289191748679,False
1,4.826809243692912,False
2,4.7992465121363175,False
3,4.773463724717893,False
4,4.797607120560923,False
5,4.791501306847424,False
6,4.825947371225093,False
7,4.816776366756741,False
8,4.751938431835852,False
9,4.770431971823326,False
10,4.017370669385347,False
11,5.1540827025898,False
12,5.138953414434752,False
13,5.1533203456479795,False
14,5.161793265393133,False
15,5.200806196205546,False
16,5.191529809364242,False
17,5.182920498020264,False
18,0.14589142070024239,True
