step,reward,done
0,4.77457479225256,False
1,4.814069423750902,False
2,4.78655076061936,False
3,4.760832899717634,False
4,4.784894883707634,False
5,4.778858270714547,False
6,4.813258379530713,False
7,4.804100906215482,False
8,4.7392654399519785,False
9,0.7593415814173445,False
10,4.406649550920911,False
11,5.161546138843504,False
12,5.160544444965535,False
13,5.176865458434443,False
14,5.185258924008165,False
15,5.2246432116083845,False
16,5.21565649400179,False
17,5.206170368320969,False
18,0.16907561839608864,True
