step,reward,done
0,4.7966395935314505,False
1,4.8361880840432,False
2,4.808612782140772,False
3,4.782933894535744,False
4,4.806970420208419,False
5,4.800934234538266,False
6,4.835323190153035,False
7,4.826280750549671,False
8,4.761363728787045,False
9,1.8411850441464335,False
10,4.773696839211597,False
11,5.169304148030804,False
12,5.161133020937122,False
13,5.17795796516397,False
14,5.186321547932819,False
15,5.225715477699831,False
16,5.2164119748095725,False
17,5.207043900544557,False
18,5.17021483705253,False
19,0.1930285211401508,True
