step,reward,done
0,4.764773274944538,False
1,4.828154171689325,False
2,4.777226358950912,False
3,4.769554410687906,False
4,4.811178506156624,False
5,4.752668497516304,False
6,4.807218230880952,False
7,4.817049439343254,False
8,4.781961942950945,False
9,2.3113077444540115,False
10,2.033674144186951,False
11,3.563544596574372,False
12,4.351246160176123,False
13,4.455333144850947,False
14,4.436590320732439,False
15,4.451460820616458,False
16,4.498430124143595,False
17,4.066383752454619,False
18,4.369673639100505,False
19,3.7107643966345805,False
20,4.020326608517981,False
21,4.234835794586067,False
22,4.239829016695037,False
23,4.195725830080247,False
24,4.271684603916214,False
25,4.2086744640091185,False
26,4.028989675482675,False
27,3.68511226724101,False
28,3.0469133067480945,False
29,3.7402766512897485,False
30,3.8589423802718463,False
31,-1.7748737476200676,False
32,3.8657169405827845,False
33,4.041137376449983,False
34,4.137500149614204,False
35,4.101036795324045,False
36,-0.8968860356854353,True
