step,reward,done
0,4.79510895104619,False
1,4.834600846467868,False
2,4.807063021124492,False
3,4.78132924720798,False
4,4.8054343370138515,False
5,4.79935431164313,False
6,4.833817870392655,False
7,4.824638947723551,False
8,4.759801265028248,False
9,4.778282571256046,False
10,4.188277412550035,False
11,5.166377715125322,False
12,5.154967897665353,False
13,5.169885484008825,False
14,5.178168650877062,False
15,5.217276712069888,False
16,5.207929229011867,False
17,5.199372635126641,False
18,0.16216917524616775,True
