step,reward,done
0,4.776464844571141,False
1,4.8397733580716755,False
2,4.788929728084176,False
3,4.781197553568066,False
4,4.822904587396937,False
5,4.764347113309137,False
6,4.818970082469358,False
7,4.82881948910774,False
8,4.79356814496699,False
9,3.4050626616762063,False
10,3.478927936338348,False
11,4.062503749164911,False
12,4.432533337347067,False
13,4.48212611232542,False
14,4.483692787255821,False
15,4.504501224682198,False
16,2.875748004693788,False
17,4.3120653610824755,False
18,4.405517031915851,False
19,1.8563341631839676,False
20,4.174385030822734,False
21,4.26150468028925,False
22,4.2069853932632,False
23,4.341419972989839,False
24,4.640785771641967,False
25,3.8266224117896104,False
26,4.072494254072533,False
27,4.344894074458811,False
28,4.227199110241236,False
29,4.4236685983874615,False
30,3.8910257898615166,False
31,3.933572677690442,False
32,4.218036668496737,False
33,4.4991010359884775,False
34,4.571182169068906,False
35,4.538465770721023,False
36,4.541001624775653,False
37,4.318376360534299,False
38,4.617671792229011,False
39,4.5880202633301845,False
40,4.609427934046268,False
41,4.582283345023593,False
42,4.581923549404866,False
43,4.631054877040447,False
44,4.613488739599387,False
45,4.578795874008456,False
46,-0.39223692243281694,True
0,4.7923564924961,False
1,4.74081476009128,False
2,4.771318162796091,False
3,4.717109760928271,False
4,4.740584439663082,False
5,4.773175836849658,False
6,4.756002485552421,False
7,4.6611390725763036,False
8,4.749886530583453,False
9,4.742502006774053,False
10,4.770487600317506,False
11,3.5467255578814436,False
12,4.467512887021479,False
13,4.647656246962207,False
14,-0.23500351936288028,True
0,4.797159180583429,False
1,4.720485826805192,False
2,4.7202082816658235,False
3,4.720238067468081,False
4,4.720238937501134,False
5,4.720242717200506,False
6,4.720243154796821,False
7,4.720160050966688,False
8,4.719971837489603,False
9,4.720046469381079,False
10,4.7198669490239125,False
11,4.720029867363977,False
12,4.7201401281655535,False
13,4.72011835173146,False
14,4.720481076554183,False
15,-0.2797826926746306,True
0,4.75701085006964,False
1,4.725657366553921,False
2,4.7096655468321655,False
3,4.737601627893722,False
4,4.7254671578484535,False
5,4.709412833706896,False
6,4.717092738287778,False
7,4.723351269352765,False
8,4.726878960419232,False
9,4.723449664053591,False
10,4.713214876843828,False
11,1.2021593032421842,False
12,3.572502217344474,False
13,4.314627694090653,False
14,4.492866153418968,False
15,4.56456924798729,False
16,4.671483561192668,False
17,4.7187141339659915,False
18,4.7730238900762965,False
19,4.7783241184806915,False
20,4.785082082646065,False
21,4.855196841430608,False
22,4.859521668602393,False
23,4.909801792586294,False
24,4.878448663349261,False
25,4.902602661642668,False
26,4.87041906945899,False
27,4.9242451351862195,False
28,4.963983906405792,False
29,4.9714240173190625,False
30,4.9454527570868345,False
31,3.1016746978568874,False
32,4.5048711759133555,False
33,5.172697205069887,False
34,5.438232294744484,False
35,5.564262745341082,False
36,5.606346874065023,False
37,5.6465655540818895,False
38,5.684645289494592,False
39,5.71628299691417,False
40,5.731271396200176,False
41,5.776508642304628,False
42,5.814111874149287,False
43,0.8662607770165456,True
0,4.782180042296149,False
1,4.741583324999852,False
2,4.752528390260989,False
3,4.726503177551451,False
4,4.7268319934681715,False
5,4.726773925893868,False
6,4.726776151802463,False
7,4.742602268487838,False
8,4.726737533296762,False
9,4.726956659289878,False
10,2.028475349781422,False
11,3.991552897360784,False
12,4.6813004262172555,False
13,4.916020426035814,False
14,4.751384955490015,False
15,4.749248786862328,False
16,4.662920589821338,False
17,4.562681569488587,False
18,4.840523240655838,False
19,5.071274562964132,False
20,5.116850135464468,False
21,5.081773577530816,False
22,5.004126541823551,False
23,5.118966365246504,False
24,5.156721095120236,False
25,5.325939824326469,False
26,5.2919063797318655,False
27,5.306032195604784,False
28,5.385428614376209,False
29,5.411811487807575,False
30,5.373128799532524,False
31,5.341018165875428,False
32,5.384864831660763,False
33,5.229163416312087,False
34,5.194381898654897,False
35,5.304799128244336,False
36,5.397681146131614,False
37,5.483034980885037,False
38,5.563862146167208,False
39,5.639296692731849,False
40,5.720984833131588,False
41,0.7742470838707632,True
0,4.753096916890393,False
1,4.723336436047974,False
2,4.721542193193489,False
3,4.709681100025647,False
4,4.709610342450801,False
5,4.723635731756199,False
6,4.723471229550869,False
7,4.718564713142097,False
8,4.725414979567748,False
9,4.70952785411535,False
10,4.664072610360401,False
11,2.9473518612901817,False
12,4.153889272233359,False
13,4.587065787702506,False
14,4.5187290818335875,False
15,4.553850635344125,False
16,4.156304400719167,False
17,4.5053308155571665,False
18,4.74151405545089,False
19,4.741765463924704,False
20,4.856771190553805,False
21,4.824530150760852,False
22,4.855333403484438,False
23,4.852093292464865,False
24,4.853773006708304,False
25,4.848220547023304,False
26,4.857632237009672,False
27,4.860699030773479,False
28,4.8709677860882294,False
29,4.850616579509124,False
30,4.938150558974417,False
31,5.027387119562455,False
32,5.02531978931031,False
33,5.0527946465611695,False
34,5.028427296221283,False
35,5.045029088047693,False
36,5.057247741402282,False
37,5.0425381696414044,False
38,5.045890856677735,False
39,5.028974241507246,False
40,5.029739204044675,False
41,5.070611702086635,False
42,5.036008234575035,False
43,5.027814203303133,False
44,5.041320687861367,False
45,0.02215926913737787,True
0,4.780676033803029,False
1,4.739173120188595,False
2,4.730709400597927,False
3,4.734814108131918,False
4,4.739175055367196,False
5,4.735909979927468,False
6,4.7219742574075765,False
7,4.733154191872513,False
8,4.7378980125793975,False
9,4.748692925034447,False
10,1.8726366350213195,False
11,3.6778691822492133,False
12,4.284394401948003,False
13,4.133121408062516,False
14,4.404806005402126,False
15,4.353785135272803,False
16,4.445877958651792,False
17,4.393460335699082,False
18,4.336513386469864,False
19,4.268008957783295,False
20,4.133088084359389,False
21,3.982698031864193,False
22,4.032654437346016,False
23,3.9121232563280066,False
24,3.966743613523923,False
25,3.8401908586222424,False
26,3.8848992053892726,False
27,3.753999110802244,False
28,3.7884289242419036,False
29,3.65519245179851,False
30,3.6828875480470806,False
31,3.553958121012297,False
32,3.569784676877778,False
33,3.462842999757929,False
34,3.4602024469850203,False
35,3.377058392218323,False
36,3.340974981532094,False
37,3.3424324578585867,False
38,3.352379060719471,False
39,3.3588010420881274,False
40,3.348925587109726,False
41,3.3420590696818535,False
42,3.343250538444941,False
43,3.3457689635666514,False
44,3.3508505572973823,False
45,3.3524331171072426,False
46,3.3388292132488235,False
47,3.3430879603721064,False
48,-1.6432432551191014,True
0,4.777060111482688,False
1,4.743286446458547,False
2,4.729797080526079,False
3,4.729938248086933,False
4,4.729859718048267,False
5,4.729305035762345,False
6,4.730686491747631,False
7,4.729227695544413,False
8,4.731692590031553,False
9,4.745215083259734,False
10,4.729771500240229,False
11,4.7297837615324445,False
12,4.729948477592504,False
13,4.729953023882912,False
14,4.729965102617666,False
15,-4.489293604078371,False
16,-1.5484200939372936,True
0,4.789818044818798,False
1,4.725661220172182,False
2,4.7400006957145955,False
3,4.725551912468085,False
4,4.7408362795018295,False
5,4.725635320951525,False
6,4.735498296386412,False
7,4.724783997019397,False
8,4.725558089136862,False
9,4.725484610745881,False
10,3.032557595651901,False
11,3.980024529800688,False
12,3.8597682488729146,False
13,3.8447750427855683,False
14,3.750188534738962,False
15,3.641641692653943,False
16,3.5669595904611646,False
17,3.6133806672713003,False
18,3.5650725545657025,False
19,3.5746489203302363,False
20,3.5750087643335102,False
21,3.574983936791013,False
22,3.575541395551775,False
23,-1.4136321070424074,True
0,4.812381161640359,False
1,4.735828630160133,False
2,4.736138016069141,False
3,4.736061708795776,False
4,4.735673940784786,False
5,4.736598143887028,False
6,4.736342202152831,False
7,4.736204540325975,False
8,4.73550264048726,False
9,4.7356793285021395,False
10,4.736207377648164,False
11,4.735676829980338,False
12,4.736025995667117,False
13,4.7361358529241215,False
14,4.736233094477966,False
15,4.735960668216565,False
16,1.1204489368421662,False
17,-0.08945700521162614,True
0,4.792795080778326,False
1,4.726674489194361,False
2,4.7266482512430485,False
3,4.7107942779944,False
4,4.72659848416205,False
5,4.726574731049105,False
6,4.726459238671716,False
7,4.726619792080542,False
8,4.726036159841874,False
9,3.3694695272496267,False
10,4.227866976241055,False
11,4.404208543280233,False
12,4.241083928296835,False
13,4.337760360983147,False
14,4.242008891061943,False
15,4.128572060429693,False
16,4.062416709642916,False
17,3.80650826972301,False
18,4.064883544920831,False
19,4.048926239137255,False
20,4.067222360602032,False
21,4.069498551817628,False
22,4.0695966095348295,False
23,-0.93042586906005,True
0,4.768099026270077,False
1,4.727523178020654,False
2,4.733136822996023,False
3,4.727364361038964,False
4,4.733679921143417,False
5,4.73091500132162,False
6,4.727253549355069,False
7,4.736384802729462,False
8,0.11655939320504949,False
9,3.027646199964755,False
10,3.9290987891111113,False
11,4.036053899783309,False
12,4.069053448340011,False
13,4.020918151774175,False
14,3.9292142092758207,False
15,4.010784115845991,False
16,3.909918788274428,False
17,3.878403508967153,False
18,3.8516395828404724,False
