step,reward,done
0,4.788931547580648,False
1,4.828514291145697,False
2,4.800844242332125,False
3,4.775232314897635,False
4,4.799303381105692,False
5,4.79320536418298,False
6,4.827584436975711,False
7,4.818546601241847,False
8,4.753654376956788,False
9,0.7236391516135701,False
10,4.43756184456693,False
11,5.156231084834514,False
12,5.155152279937033,False
13,5.171611344235117,False
14,5.179990979317474,False
15,5.219453031620489,False
16,5.210222985841876,False
17,5.200873591648613,False
18,0.1638122684379037,True
