step,reward,done
0,4.787493525428577,False
1,4.827065339798657,False
2,4.7994625048695765,False
3,4.7737916967743645,False
4,4.79785148241372,False
5,4.791806968490104,False
6,4.826229780963541,False
7,4.81713075968713,False
8,4.752246725595136,False
9,0.2157230469854845,False
10,4.173355670013072,False
11,5.1928830328078055,False
12,5.190904329981276,False
13,5.205551453037419,False
14,5.21406534790616,False
15,5.253565172167252,False
16,5.24453782806926,False
17,5.235136167883719,False
18,0.19790680405294894,True
