step,reward,done
0,4.77495116445301,False
1,4.814515027384313,False
2,4.786863289409732,False
3,4.761222879707225,False
4,4.785389721196391,False
5,4.779086007198605,False
6,4.813687342026075,False
7,4.803739867625,False
8,4.739727895504766,False
9,1.5655946512716294,False
10,4.244199741811109,False
11,5.164873113992593,False
12,5.163093709994445,False
13,5.177868213446626,False
14,5.1862689501268,False
15,5.2257360845468215,False
16,5.216280957219441,False
17,5.207418764742415,False
18,5.170118874513285,False
19,0.19298114828300653,True
