step,reward,done
0,4.760658229287285,False
1,4.823964594144799,False
2,4.773080852075061,False
3,4.765463191677094,False
4,4.807063886815855,False
5,4.748594237109602,False
6,4.8031564203896,False
7,4.812970106577432,False
8,4.777877995936968,False
9,2.3459488107588724,False
10,2.4183115455155644,False
11,3.731516858154058,False
12,4.374972555287075,False
13,4.411966779151672,False
14,4.407518465437613,False
15,4.4191398496703265,False
16,2.8535895126869537,False
17,4.160188600603074,False
18,4.337289046874921,False
19,2.033011435562443,False
20,4.028597791813305,False
21,4.243740775174517,False
22,4.2573433246409165,False
23,4.217160555440074,False
24,4.073129918242845,False
25,1.5221886976233807,False
26,4.035948200789538,False
27,3.5779728099424712,False
28,3.813866907879206,False
29,3.9030539012343737,False
30,3.9236726645288655,False
31,2.436140401741172,False
32,4.051932678432771,False
33,4.157449943835535,False
34,4.2433882168336305,False
35,4.209443030787993,False
36,3.153708110928285,False
37,3.999844647515537,False
38,4.155201842108595,False
39,4.14691963424912,False
40,-0.8342707492264968,True
