step,reward,done
0,4.769859349916143,False
1,4.833184474783515,False
2,4.782321468289943,False
3,4.774644131034784,False
4,4.816251660286938,False
5,4.757751777909106,False
6,4.81231307158413,False
7,4.822126865938015,False
8,4.786857285918918,False
9,2.9301151845487046,False
10,2.9886204885139773,False
11,3.9542582954699936,False
12,4.458597314110282,False
13,4.531974336473583,False
14,4.519213283699206,False
15,4.535696360176938,False
16,2.5939142746802175,False
17,4.23118755873481,False
18,4.436725359488681,False
19,2.8689329986105863,False
20,4.14143942171569,False
21,4.40459638046012,False
22,4.420360558606448,False
23,4.383847926257332,False
24,4.4597539677993,False
25,1.4336422483399462,False
26,3.9258493789037967,False
27,3.537028455137617,False
28,3.5424533963937237,False
29,4.053054746761443,False
30,4.062146213299442,False
31,2.5789684557948065,False
32,4.232193484329446,False
33,4.33694650220102,False
34,4.429744452898451,False
35,4.396243479396547,False
36,1.577801806024652,False
37,4.114975216155154,False
38,4.371956324670431,False
39,4.377740122466317,False
40,4.397140260056865,False
41,4.369576125235983,False
42,4.370827151320062,False
43,-0.7012852102155103,True
