step,reward,done
0,4.777062434351284,False
1,4.816640148099351,False
2,4.789018634783647,False
3,4.7633953030434375,False
4,4.787502860528368,False
5,4.781237819974484,False
6,4.815838727813422,False
7,4.8058734733536035,False
8,4.741896943425127,False
9,-0.03445345727856797,False
10,3.104363229998279,False
11,5.150102651630029,False
12,5.174236833054769,False
13,5.187486584744822,False
14,5.196544551310323,False
15,5.236081710331248,False
16,5.227079589612093,False
17,5.217680700106009,False
18,5.180178942954068,False
19,0.20329973939241464,True
