step,reward,done
0,4.749071480613642,False
1,4.812420755705855,False
2,4.761537967224149,False
3,4.753866070277365,False
4,4.795442287162927,False
5,4.736945640826457,False
6,4.7915371366679755,False
7,4.801387236266519,False
8,4.766230826015885,False
9,2.2878854608277934,False
10,1.8966768826230296,False
11,3.575191289708604,False
12,4.389097500145608,False
13,4.480190286980498,False
14,4.457526694409527,False
15,4.47438490334502,False
16,2.270224195733246,False
17,4.207639113490255,False
18,4.367554674053671,False
19,2.8331686684717603,False
20,4.056224262401984,False
21,4.242191269784329,False
22,4.257455154185834,False
23,4.2206886701807225,False
24,4.296631771240156,False
25,4.233224022030004,False
26,4.072455044420124,False
27,3.6036388232385,False
28,3.1917849461612002,False
29,3.5919185665964855,False
30,3.7770322197629222,False
31,1.7630178675685997,False
32,4.110967900652529,False
33,4.069008499066586,False
34,4.148579050061957,False
35,4.111915867383458,False
36,-2.2447731824794537,True
