step,reward,done
0,4.773453399040297,False
1,4.836782982602762,False
2,4.7859193826713335,False
3,4.77824538008295,False
4,4.819821982732327,False
5,4.76137334318408,False
6,4.815937040328784,False
7,4.825754308505478,False
8,4.790615410519663,False
9,3.3347339121715995,False
10,3.3336741968824546,False
11,4.062615796906949,False
12,4.477152691814513,False
13,4.540326028757593,False
14,4.5381586266113745,False
15,4.556150624317577,False
16,2.355148752471968,False
17,4.302872176157424,False
18,4.448575333756354,False
19,2.817426943750174,False
20,4.16997584134207,False
21,4.393258197047334,False
22,4.415461195023884,False
23,4.3867237604621625,False
24,4.46233850618122,False
25,4.39435183752689,False
26,3.685195511706092,False
27,4.039799951072626,False
28,3.638586238847077,False
29,4.124324917994537,False
30,3.3738111886328888,False
31,3.82722453988125,False
32,4.166119105555544,False
33,4.408956909039845,False
34,4.501997058142043,False
35,4.469978855165416,False
36,4.472792422051495,False
37,3.8978715195722136,False
38,4.4035680767811085,False
39,4.415934931894158,False
40,4.434963686446936,False
41,4.409899875080567,False
42,-0.5913788449875457,True
