step,reward,done
0,4.772551865405375,False
1,4.835886770794643,False
2,4.785061339942998,False
3,4.777392258851431,False
4,4.818980923664242,False
5,4.760484511994842,False
6,4.814984615258034,False
7,4.824846913701364,False
8,4.7899100261488226,False
9,4.8255744270230325,False
10,3.3509488339745093,False
11,3.2021515622046968,False
12,4.206960538269372,False
13,4.445849973921679,False
14,4.443593914208467,False
15,4.466694909304744,False
16,4.542248883886512,False
17,4.072889295642504,False
18,4.416682117847466,False
19,4.397822452658784,False
20,3.8187677162295373,False
21,4.316165860454924,False
22,4.288524472718156,False
23,4.216508162050253,False
24,3.6282077971417745,False
25,3.3568506242881977,False
26,4.039968349843606,False
27,3.828285273307592,False
28,4.011100714611165,False
29,4.0398223779543265,False
30,4.027828190133319,False
31,3.9484498091629354,False
32,4.006568856284718,False
33,4.056928952259874,False
34,4.137035652536811,False
35,4.104315510758615,False
36,2.7192809068452157,False
37,3.831335173350324,False
38,2.450081426122626,False
39,3.4355570494322003,False
40,4.140232625806773,False
41,4.282748295619873,False
42,-0.7317886715454149,True
0,4.8264932254860815,False
1,4.786065664798306,False
2,4.76383499853782,False
3,4.731841540891488,False
4,4.771004100103395,False
5,4.7367460867968365,False
6,4.800654729400179,False
7,4.825012189369038,False
8,4.76743238456288,False
9,3.2621781399643854,False
10,3.727358319086635,False
11,3.931491145422431,False
12,3.0435087378016634,False
13,3.900105288851318,False
14,4.131429115105921,False
15,4.21598797045064,False
16,4.206122687782408,False
17,4.09128791801061,False
18,3.260164793147248,False
19,3.649887426197419,False
20,3.8055728087361294,False
21,4.1433201088028575,False
22,-0.810063411465716,True
0,4.7447713298037915,False
1,4.741504225209606,False
2,4.733852332284536,False
3,4.721643924687873,False
4,4.721315832164243,False
5,4.740792491317448,False
6,4.72083499556627,False
7,-1.8179443578052554,False
8,3.043224364735818,False
9,4.175613324507271,False
10,4.482020476337963,False
11,4.536258358375653,False
12,4.580597697301849,False
13,4.517382965353824,False
14,4.577733369440762,False
15,4.584586827516196,False
16,4.5940085739891074,False
17,4.414227223410549,False
18,3.37443140346367,False
19,3.6257721668841247,False
20,-1.4420179578124654,True
0,4.782027798742112,False
1,4.719672221685855,False
2,4.732959534251798,False
3,4.720235122096532,False
4,4.723754314385342,False
5,4.7201095539229625,False
6,4.720305163899588,False
7,4.720222055951991,False
8,4.720163062200271,False
9,2.729791587791421,False
10,4.607780283478111,False
11,4.679657697570068,False
12,4.69217165855314,False
13,4.694734636817456,False
14,-0.28683893187002996,True
0,4.758358272401203,False
1,4.726998162763695,False
2,4.719811077480561,False
3,4.735952807711418,False
4,4.719963323911813,False
5,4.719969371102311,False
6,4.720001314931744,False
7,4.719801347438266,False
8,4.6928094295212945,False
9,4.719475033687083,False
10,4.71994817860698,False
11,4.71966870195072,False
12,4.747764857183668,False
13,-0.2719233462707628,True
0,4.79613590823295,False
1,4.739303833090524,False
2,4.737096003494577,False
3,4.757549727637527,False
4,4.752430123469728,False
5,4.748712826404831,False
6,4.751319290332151,False
7,4.741986654023879,False
8,4.737600959997839,False
9,1.1043716905604404,False
10,3.705877565631427,False
11,4.320974426352804,False
12,4.329370877303547,False
13,4.3164566969930425,False
14,4.102553651615482,False
15,4.219320373180962,False
16,4.110024016158246,False
17,4.330956059918939,False
18,4.365821642229827,False
19,4.35002591543195,False
20,4.3492153157448055,False
21,-0.6508431404187135,True
0,4.785065736900741,False
1,4.750442672074119,False
2,4.73453273391936,False
3,4.734961100213125,False
4,4.734218092498864,False
5,4.740543214266286,False
6,4.7348290332710965,False
7,4.733680605764357,False
8,2.4787431405847444,False
9,3.7257931640108346,False
10,4.41524218563716,False
11,4.374034698458024,False
12,4.7034348965129,False
13,4.605982699480659,False
14,4.61160365817342,False
15,4.621186164094043,False
16,4.559239400724189,False
17,4.557993464717698,False
18,4.6219063280471655,False
19,4.75568868271224,False
20,4.797850624835589,False
21,4.860696836785629,False
22,5.003864859902272,False
23,4.8298110819932925,False
24,5.065992768390729,False
25,4.924644064455699,False
26,5.1334590876836925,False
27,5.145527377487484,False
28,4.940211912838868,False
29,4.985513599588165,False
30,4.936384627025412,False
31,5.026859515102388,False
32,4.672590030684525,False
33,5.049310089039815,False
34,4.929444169082606,False
35,4.881766579465664,False
36,5.09925201154652,False
37,5.1595437027886035,False
38,4.633765973014263,False
39,5.138028626321944,False
40,2.7242341626582873,False
41,3.5488500751560754,False
42,4.885083968775583,False
43,5.301114798792321,False
44,5.588780453376371,False
45,5.657620438360215,False
46,5.762061763395197,False
47,5.768540416406689,False
48,5.770758412575898,False
49,5.542622209570276,False
50,5.793193828571541,False
51,5.807804599663168,False
52,0.8045975169781997,True
0,4.7720218375561565,False
1,4.730965557178587,False
2,4.7152753037183555,False
3,4.74256119552294,False
4,4.71542157342318,False
5,4.743249780205266,False
6,4.715879768564639,False
7,4.714785966389237,False
8,4.716198613548041,False
9,-2.086404634086297,False
10,2.63303887757363,False
11,3.9781735500960336,False
12,4.031903973285463,False
13,4.3352665682834655,False
14,4.420607342057697,False
15,4.473231979875214,False
16,4.546276691167943,False
17,4.533411499464959,False
18,4.544463605280023,False
19,4.0574648629279775,False
20,4.426206786791713,False
21,4.581630520018648,False
22,4.220409990206882,False
23,4.651998718459761,False
24,4.664070610288219,False
25,4.6983306835336665,False
26,4.6696944618536165,False
27,4.675409216181851,False
28,4.672762615125888,False
29,2.4396486152310524,False
30,2.994864028902449,False
31,2.7879198267392242,False
32,4.3621879374728305,False
33,4.839565396897708,False
34,0.0445167034689079,True
0,4.779502234017486,False
1,4.723650352323911,False
2,4.7239563888808,False
3,4.73811836649487,False
4,4.7239670522580965,False
5,4.72396969232744,False
6,4.723827601885899,False
7,4.737646966198719,False
8,4.732797772829499,False
9,4.654223222957573,False
10,3.131760361722943,False
11,3.4933000368450142,False
12,4.152139170883147,False
13,4.590559633879489,False
14,4.826163011516957,False
15,4.861639682657908,False
16,4.84828450955197,False
17,4.805239827532394,False
18,4.7982132541336675,False
19,4.775376092350661,False
20,4.762722379902139,False
21,4.831006385857841,False
22,4.843427324301395,False
23,4.842712142699554,False
24,4.854988107105557,False
25,4.838037319228948,False
26,2.397103266709192,False
27,3.715575601099872,False
28,4.735943529268745,False
29,5.321217174779295,False
30,5.540624250998556,False
31,5.603554254755211,False
32,5.625507024135692,False
33,5.693507440312944,False
34,5.7321527857035415,False
35,0.6925577294877111,True
0,4.785354943862639,False
1,4.740708571066569,False
2,4.736370625206544,False
3,4.750229278643965,False
4,4.73624986463778,False
5,4.7363753543542035,False
6,4.736357953531508,False
7,4.73637592671176,False
8,4.7366171642965345,False
9,4.688735764313626,False
10,1.0663740719160604,False
11,2.8689937066248334,False
12,3.9724446890154868,False
13,4.589588717382315,False
14,4.760240061577152,False
15,4.764820370382161,False
16,4.871733943667518,False
17,5.039189736706849,False
18,5.064231868355342,False
19,4.83990761151958,False
20,4.960506840082152,False
21,5.044640016087499,False
22,5.0490352181797435,False
23,4.524861504823587,False
24,4.915775838561648,False
25,5.208168303652909,False
26,5.276018044331199,False
27,5.370005267863129,False
28,5.42229019908824,False
29,5.472283175558508,False
30,5.51358793001638,False
31,5.656282412051515,False
32,5.713216088472768,False
33,5.577338556452611,False
34,5.617579921555912,False
35,5.655773608779267,False
36,5.754796835371368,False
37,5.760576251559469,False
38,0.620685834673391,True
