step,reward,done
0,4.76047684643022,False
1,4.823882401404071,False
2,4.7730357338767675,False
3,4.765388730965082,False
4,4.806886007426974,False
5,4.748404074059817,False
6,4.802907620256424,False
7,4.812682435447355,False
8,4.777816286459984,False
9,2.7758467502755657,False
10,2.8459822475299403,False
11,3.919993675320165,False
12,4.460776524783935,False
13,4.545162988230395,False
14,4.531441550114167,False
15,4.546008315679602,False
16,2.567875344091768,False
17,4.256060114950127,False
18,4.452634034077337,False
19,2.9993413668492015,False
20,4.168983072053323,False
21,4.422346231218049,False
22,4.43820205180451,False
23,4.401599967168623,False
24,4.477490325874669,False
25,-1.5361629994681225,False
26,3.8940266978457068,False
27,3.647854572442012,False
28,3.642410581743102,False
29,4.110089995790755,False
30,4.14356285736968,False
31,2.1686012146002005,False
32,4.244840362934476,False
33,4.349508743379402,False
34,4.438339918970152,False
35,4.404346389182036,False
36,2.5856463316989284,False
37,4.177267685687231,False
38,4.400714192041834,False
39,4.399714623543782,False
40,4.418561859457423,False
41,4.249751287844167,False
42,-0.6364522805474202,True
