step,reward,done
0,4.772850225812537,False
1,4.8362270730161905,False
2,4.78534241830781,False
3,4.777624238117199,False
4,4.819261546272813,False
5,4.760720256916734,False
6,4.815324233445436,False
7,4.825113421695027,False
8,4.790092373452142,False
9,2.9692591109034074,False
10,2.8759624718322616,False
11,3.87520782515046,False
12,4.4395671417084985,False
13,4.531966083782493,False
14,4.516205213894767,False
15,4.53374362597678,False
16,1.7052690066457514,False
17,4.234282854651445,False
18,4.4009056927312615,False
19,2.9123371241232476,False
20,4.1394686617800485,False
21,4.386139266922065,False
22,4.404843614550259,False
23,4.368374451848189,False
24,4.444211787070496,False
25,4.382033863872431,False
26,3.8347500167884077,False
27,3.961741578957147,False
28,3.8526127459909913,False
29,4.052991053207846,False
30,2.98129092802008,False
31,3.6564262181473417,False
32,4.177050340415635,False
33,4.432682712408772,False
34,4.50998565067577,False
35,4.4780195174894795,False
36,4.480395953204032,False
37,3.9999304621224594,False
38,4.464509017469261,False
39,4.4825749841122535,False
40,4.500424211933478,False
41,4.474924196973369,False
42,4.474322251035728,False
43,4.435380472295832,False
44,4.292898835909114,False
45,-0.5961519149526366,True
