step,reward,done
0,4.7980248593427115,False
1,4.837538334185203,False
2,4.8099778362247525,False
3,4.784319960973913,False
4,4.808422915361427,False
5,4.802273967829004,False
6,4.8367970808972975,False
7,4.8269596690926635,False
8,4.762842253721514,False
9,0.16705344300356995,False
10,3.494288488688695,False
11,5.157609323137182,False
12,5.164695099997642,False
13,5.177961292659869,False
14,5.186888672260452,False
15,5.226356545588754,False
16,5.217267988180066,False
17,5.207884005385779,False
18,5.170512578989952,False
19,0.1936216098611696,True
