step,reward,done
0,4.760571477621022,False
1,4.823906346338803,False
2,4.7730569877065285,False
3,4.765325607316049,False
4,4.807000162495556,False
5,4.748443427054754,False
6,4.8030234392299125,False
7,4.812911487322711,False
8,4.7778228007275025,False
9,4.813590917259166,False
10,3.039242853130429,False
11,2.8577216739959717,False
12,4.119835199617044,False
13,4.414415815792088,False
14,4.417469924613334,False
15,4.445211024243345,False
16,2.862324951238001,False
17,4.125708790245254,False
18,4.37915518075322,False
19,4.367548489085569,False
20,3.3863706433617833,False
21,4.05224201100216,False
22,4.086406318476736,False
23,4.129747521129501,False
24,4.2073969604015815,False
25,2.0414588923253585,False
26,4.039708605035962,False
27,3.8856680046261634,False
28,3.9167922024910364,False
29,3.9563594321515696,False
30,3.9175510960406728,False
31,3.864435673110945,False
32,3.8872977107295514,False
33,3.9751481999309024,False
34,4.071210550109851,False
35,4.0381738453107925,False
36,2.5729341266925454,False
37,3.7249825211905154,False
38,2.452954196198832,False
39,3.740797727543872,False
40,-0.8325181437042499,True
