step,reward,done
0,4.759227529645239,False
1,4.822596120049737,False
2,4.771727936429282,False
3,4.76407171080666,False
4,4.805582355414498,False
5,4.747075314416525,False
6,4.801607111982162,False
7,4.811524536828833,False
8,4.77655588159053,False
9,3.537810290077453,False
10,3.6119977375796215,False
11,4.170460115090611,False
12,4.5152558703484225,False
13,4.594676641741869,False
14,4.594947660416335,False
15,4.612081657442561,False
16,4.657789422222496,False
17,4.098461331749801,False
18,4.554474303381261,False
19,3.1625401137560685,False
20,4.291198520815097,False
21,4.525382434530256,False
22,4.540512949974378,False
23,4.5039065274256895,False
24,4.579799953377968,False
25,4.1586289160539,False
26,4.147686451914913,False
27,3.85545217344277,False
28,3.9166111402044472,False
29,4.218667988143897,False
30,3.739403800437137,False
31,3.9694382604247127,False
32,4.569197481352275,False
33,4.557917798495962,False
34,4.6655719156902915,False
35,4.630757554269878,False
36,4.632624679298717,False
37,4.129877933091667,False
38,4.685687896943419,False
39,4.683158464750596,False
40,4.703641792672211,False
41,4.676089951780553,False
42,4.675265551453737,False
43,4.724947634697771,False
44,3.6499541263259747,False
45,4.687621088121232,False
46,4.6262180297857975,False
47,4.805503821971046,False
48,-0.1657116502657586,True
