step,reward,done
0,4.768488777292879,False
1,4.831872827900599,False
2,4.780954222949524,False
3,4.773284636780499,False
4,4.814899767653425,False
5,4.756378241915717,False
6,4.810940440707494,False
7,4.820790740954791,False
8,4.785784868062668,False
9,3.707564208990069,False
10,3.7810987955490765,False
11,4.196133215755778,False
12,4.477528358841331,False
13,4.5403876945580866,False
14,4.546877845900207,False
15,4.5646480363846615,False
16,2.5698917559596874,False
17,4.279588976810314,False
18,4.4718909269470215,False
19,2.776707521915591,False
20,4.225463030033737,False
21,4.4288177170716425,False
22,4.449366803100553,False
23,4.419885410466769,False
24,4.4952190871320274,False
25,4.308268109519458,False
26,3.811080548537758,False
27,3.8733846894697423,False
28,3.480947625742348,False
29,4.215481395553217,False
30,3.8243308682068755,False
31,3.9980544362750505,False
32,4.155935278321843,False
33,4.50922400580761,False
34,4.593873579648345,False
35,4.564089304338667,False
36,4.566499010115384,False
37,3.881879050311004,False
38,4.5073506347766665,False
39,4.533607818239165,False
40,4.553351558380824,False
41,4.527431356086561,False
42,4.526566129808995,False
43,4.455512856081426,False
44,4.316739849534788,False
45,4.385215958660707,False
46,-0.5852000943207434,True
