step,reward,done
0,4.982309327998767,False
1,4.96241561124255,False
2,4.895059360359019,False
3,4.8549048688054395,False
4,4.82749791602325,False
5,4.803300305463625,False
6,4.798749290073801,False
7,4.816053424241956,False
8,4.8302674959964875,False
9,4.837268851655621,False
10,4.830216795721578,False
11,2.5713007805246586,False
12,4.364483241267206,False
13,-0.3220652658583314,True
0,4.985558895655115,False
1,4.97620651224612,False
2,4.953233457411491,False
3,4.907042102149507,False
4,4.862947607633281,False
5,4.842194449406705,False
6,4.843146323007291,False
7,4.844588425580669,False
8,4.86333020530568,False
9,4.875551526690079,False
10,4.89361100732545,False
11,3.3451809328775095,False
12,4.503001408365884,False
13,4.691865829024717,False
14,-0.2558813622055946,True
0,5.002293149597574,False
1,4.988696351620444,False
2,4.945313496365586,False
3,4.917479711577219,False
4,4.9021481376708405,False
5,4.88516498399261,False
6,4.845993702324636,False
7,4.833111305101633,False
8,4.850594425388324,False
9,4.8670193373124375,False
10,2.621111739149152,False
11,4.653111317071152,False
12,3.667545099350966,False
13,4.764209225510253,False
14,4.83902802365358,False
15,-0.18945286022987673,True
0,4.98590599294651,False
1,4.973255734498751,False
2,4.944306433457628,False
3,4.915379750117062,False
4,4.889180143926319,False
5,4.901405806935583,False
6,4.885377661395304,False
7,4.884016529794867,False
8,0.7327744677925887,False
9,3.7953720544585345,False
10,4.401733044755537,False
11,3.3603149053697803,False
12,3.8740194884633685,False
13,4.491697031349207,False
14,3.8103503485380354,False
15,4.493746591101736,False
16,4.712573346644957,False
17,4.805514282465482,False
18,4.811605619424845,False
19,4.835325962493129,False
20,4.864247448748314,False
21,4.253672476331688,False
22,4.461731537972271,False
23,4.695343379797089,False
24,4.822107827856459,False
25,4.895092034540565,False
26,5.007931842452186,False
27,5.109375210680499,False
28,5.109121249926545,False
29,4.857510168117717,False
30,4.783814990294432,False
31,4.687882675091204,False
32,4.6051749379912685,False
33,4.831248918862303,False
34,4.882208457170419,False
35,4.923364801508261,False
36,4.967031436912165,False
37,4.927489528811233,False
38,4.9104551970494725,False
39,4.818681436595556,False
40,4.514818603986982,False
41,4.722276550986104,False
42,4.800590560692087,False
43,4.830114376665,False
44,-0.14553112139835223,True
0,4.9866913649773394,False
1,4.944483654386033,False
2,4.891019450848117,False
3,4.827954176345661,False
4,4.812762660669975,False
5,4.8087724671722025,False
6,4.806954530862172,False
7,4.8057877175679025,False
8,4.288503260124193,False
9,4.759757109087388,False
10,4.789192945159582,False
11,4.801894410667082,False
12,2.2722429814035747,False
13,-0.4412756980532434,True
0,4.9895916438655235,False
1,4.969351102882539,False
2,4.947621472203171,False
3,4.8998933745168385,False
4,4.881739352444038,False
5,4.872806170383948,False
6,4.88775944699584,False
7,4.898429249779484,False
8,1.7078824202864515,False
9,3.7609010347299154,False
10,4.502764707800346,False
11,4.699498635157529,False
