step,reward,done
0,4.761438219522892,False
1,4.824788301291337,False
2,4.773970546130052,False
3,4.766265400346728,False
4,4.807879198604593,False
5,4.749348145570292,False
6,4.803856899292655,False
7,4.813816088690737,False
8,4.77858919332188,False
9,4.814456060749005,False
10,3.386758013378284,False
11,3.2955689323319866,False
12,4.237586688332772,False
13,4.45390716412125,False
14,4.450899369742631,False
15,4.454513570547108,False
16,2.59143520668199,False
17,4.147905484823965,False
18,4.42709323678653,False
19,2.6631816245740425,False
20,4.109349139210232,False
21,4.278433004045304,False
22,4.301527710756136,False
23,4.242549901486849,False
24,4.318576559408435,False
25,4.247183503215645,False
26,2.9078568555740247,False
27,4.102328854936565,False
28,4.032413375564171,False
29,4.07953173368889,False
30,3.4737935333652965,False
31,3.6802835290384084,False
32,4.137952048034787,False
33,4.3119651303329665,False
34,4.388579791288531,False
35,4.3552714604116645,False
36,4.357924185509779,False
37,3.9189961777202447,False
38,4.419406772169379,False
39,4.408942492412126,False
40,4.427925853236439,False
41,4.4015902541804,False
42,4.400466087013068,False
43,4.34888218589495,False
44,4.298534184008041,False
45,4.399465786298176,False
46,-0.5706777579601584,True
