step,reward,done
0,4.789611040353367,False
1,4.829075810498681,False
2,4.801574694282856,False
3,4.775908355019328,False
4,4.800008938004415,False
5,4.793818871762521,False
6,4.828396889060317,False
7,4.818462713396505,False
8,4.754429954444544,False
9,2.1658512638746834,False
10,4.468554104402962,False
11,5.158108436891718,False
12,5.156773474059704,False
13,5.173187714904908,False
14,5.181360803789162,False
15,5.220829898741325,False
16,5.211338409590986,False
17,5.202470779910084,False
18,5.165315060218446,False
19,5.188197747511878,False
20,0.16175080767941485,True
