step,reward,done
0,4.803724252825856,False
1,4.843208490754038,False
2,4.815691220040506,False
3,4.789984245441103,False
4,4.814134629098109,False
5,4.807918684632004,False
6,4.842494509378194,False
7,4.832570103132985,False
8,4.768561599938869,False
9,1.5386350822747854,False
10,4.184218281429347,False
11,5.166969004239961,False
12,5.166310118616733,False
13,5.180877691082516,False
14,5.189373269765684,False
15,5.228784333920922,False
16,5.219431430083352,False
17,5.210427468689781,False
18,5.173229429096921,False
19,5.196208911211146,False
20,0.16966897675709716,True
