step,reward,done
0,4.793314793519826,False
1,4.8328859308429815,False
2,4.805244760576416,False
3,4.779599122099577,False
4,4.80377847593945,False
5,4.797478633898723,False
6,4.832105876128866,False
7,4.8221708694746805,False
8,4.758155391801026,False
9,2.1866328785135276,False
10,4.442930913696685,False
11,5.179424884945921,False
12,5.177877697612629,False
13,5.193854431933688,False
14,5.202062401557383,False
15,5.241558776378884,False
16,5.231999872940048,False
17,5.223231478548653,False
18,5.186001234586745,False
19,5.2088676530150515,False
20,0.18244787100854623,True
