step,reward,done
0,4.767831645681866,False
1,4.831148274397434,False
2,4.780311575331571,False
3,4.772602739739226,False
4,4.814293457553376,False
5,4.755754235428651,False
6,4.810313934778892,False
7,4.820270180424711,False
8,4.784885707379571,False
9,2.8367652193177926,False
10,2.914560087902768,False
11,3.896564520797545,False
12,4.390968111858744,False
13,4.433484910321715,False
14,4.427702558884627,False
15,4.4461539750836865,False
16,2.5714685076893677,False
17,4.196145247867084,False
18,4.344724523317057,False
19,1.8858231835031023,False
20,4.0438483852444636,False
21,4.266778129032782,False
22,4.291508971082924,False
23,4.262770232621157,False
24,4.338109419480179,False
25,-0.8567584408906184,False
26,3.3732028700115313,False
27,4.217868745096744,False
28,4.168217322307162,False
29,4.137221268630209,False
30,3.66443152995244,False
31,3.685186168863871,False
32,4.2239463658044505,False
33,4.355021379012446,False
34,4.442454456164818,False
35,4.408275173818666,False
36,4.410780992644928,False
37,3.908077768015098,False
38,4.336677732966585,False
39,4.346881983918954,False
40,-0.634406861295702,True
