step,reward,done
0,4.793914913423474,False
1,4.83344662100835,False
2,4.805921947710671,False
3,4.780209992121948,False
4,4.804238360280544,False
5,4.798276034926603,False
6,4.8326527325918995,False
7,4.823535696988073,False
8,4.758632112115991,False
9,-1.4974697757221778,False
10,3.6895479332027428,False
11,5.197453533029859,False
12,5.190035550737144,False
13,5.203405013171764,False
14,5.2124088638319614,False
15,5.251868379160399,False
16,5.243133655014266,False
17,5.233430638422094,False
18,0.19601103056785735,True
