step,reward,done
0,4.772852344579283,False
1,4.836225006515987,False
2,4.7853529940895525,False
3,4.77767511393426,False
4,4.8193512019127045,False
5,4.760833787307014,False
6,4.815361864810679,False
7,4.8251325064382,False
8,4.790111800599094,False
9,3.041696810443565,False
10,3.017630223771271,False
11,3.875072986298461,False
12,4.39697559442521,False
13,4.470350935756343,False
14,4.462080309381722,False
15,4.4804739177454,False
16,2.587043973543218,False
17,4.221654016881429,False
18,4.386457240621798,False
19,2.3718002700422147,False
20,4.076955735648585,False
21,4.317743514051253,False
22,4.332709690042028,False
23,4.3038459109555705,False
24,4.37920431956091,False
25,4.305007410263157,False
26,3.4114222957437166,False
27,4.139178231410321,False
28,4.027140933287961,False
29,4.086533550298974,False
30,3.7092893478432787,False
31,3.9630558386862544,False
32,4.321431084768782,False
33,4.520445488726439,False
34,4.620208464339836,False
35,4.586909941074046,False
36,4.589338713661547,False
37,3.124789963956548,False
38,4.573396508331756,False
39,4.580341005400186,False
40,4.605514084183912,False
41,4.580890927764315,False
42,4.00536568446126,False
43,4.414073387927126,False
44,4.281735578824018,False
45,-0.6902466763003074,True
