step,reward,done
0,4.798466064534386,False
1,4.837973855721711,False
2,4.810415868011142,False
3,4.784748245185876,False
4,4.808856210160359,False
5,4.802665931142092,False
6,4.837221543071596,False
7,4.827297048254057,False
8,4.76325287519782,False
9,2.2069572994956292,False
10,4.526448988218656,False
11,5.175682727924349,False
12,5.174200574508658,False
13,5.190986864799647,False
14,5.19911897374504,False
15,5.238580126832033,False
16,5.229134309677102,False
17,5.220217730164976,False
18,5.183059615367269,False
19,5.205939965915769,False
20,0.17956065297415635,True
