step,reward,done
0,4.789190591445514,False
1,4.8287320302522305,False
2,4.801132821228849,False
3,4.775517988603457,False
4,4.799563097310271,False
5,4.793565339273153,False
6,4.827926674950241,False
7,4.818838580746368,False
8,4.753955394228224,False
9,-0.027431418743552705,False
10,3.941459754838616,False
11,5.1804623555864735,False
12,5.182099989379736,False
13,5.195759339195081,False
14,5.204471682269773,False
15,5.243953889838389,False
16,5.2351227681881545,False
17,5.225601199450157,False
18,0.18822893130332025,True
