step,reward,done
0,4.787282080064665,False
1,4.826894297096855,False
2,4.799238255344943,False
3,4.773563659432023,False
4,4.7976320919873165,False
5,4.791594226747298,False
6,4.825971272391785,False
7,4.816876789911951,False
8,4.752010160970227,False
9,4.770443686550231,False
10,3.988073480899022,False
11,5.148007462215922,False
12,5.137215668463877,False
13,5.15103779426125,False
14,5.159457064691118,False
15,5.19856256686997,False
16,5.1892568191305735,False
17,5.18068367899469,False
18,0.1434436026337863,True
