step,reward,done
0,4.77157048959781,False
1,4.834846162343645,False
2,4.784050948618278,False
3,4.776347781603599,False
4,4.8179291140699165,False
5,4.759454508377719,False
6,4.81401617585359,False
7,4.823857838903374,False
8,4.788742350291555,False
9,2.960411156944571,False
10,2.959283291268373,False
11,3.929998780380166,False
12,4.45394961867217,False
13,4.515334053127771,False
14,4.506540148680306,False
15,4.520795829242172,False
16,4.566812418197755,False
17,4.062472414642043,False
18,4.448016160382286,False
19,3.0870367320890213,False
20,4.155048184838532,False
21,4.39824970761613,False
22,4.415304473155719,False
23,4.376439146240003,False
24,4.4526604021901575,False
25,4.274044895907752,False
26,3.2237000664629427,False
27,4.21496701001144,False
28,4.06828738237129,False
29,4.248992621447775,False
30,3.8028793054851655,False
31,4.055731018763043,False
32,4.4092929247311785,False
33,4.629145743202751,False
34,4.702129798219703,False
35,4.668897965113092,False
36,4.6706698204912955,False
37,4.642648990348238,False
38,4.702010480332461,False
39,4.709054982614947,False
40,4.731529841707113,False
41,4.704840525755688,False
42,4.703460197850085,False
43,4.646564664457912,False
44,4.6296897931139736,False
45,4.714901958127393,False
46,4.747566436573719,False
47,-0.23901286927522475,True
