step,reward,done
0,5.005474770512343,False
1,4.985328167262438,False
2,4.917806173856046,False
3,4.877765709288929,False
4,4.849967145408768,False
5,4.826630781214908,False
6,4.821239891682031,False
7,4.838408832355906,False
8,4.8522289171087465,False
9,4.858728812732248,False
10,4.852935781837267,False
11,2.626833471370702,False
12,4.406320097816136,False
13,-0.30284286268149274,True
0,5.005284452584665,False
1,4.99603835694049,False
2,4.972796512360407,False
3,4.925687279623126,False
4,4.88224657179086,False
5,4.860506764093256,False
6,4.860841334851198,False
7,4.863214421770238,False
8,4.881749505435395,False
9,4.894545339039466,False
10,4.91369001155975,False
11,3.184316272188106,False
12,4.508243318953733,False
13,4.7236814670916285,False
14,-0.23733270153307987,True
0,5.009350591405471,False
1,4.99581418217752,False
2,4.951397841338586,False
3,4.923639252912676,False
4,4.909736411902591,False
5,4.892699421058048,False
6,4.85333825650264,False
7,4.841056799197583,False
8,4.858441431703647,False
9,4.87419890139667,False
10,2.71809294292389,False
11,4.670893736047563,False
12,3.671376937021809,False
13,4.769782062887332,False
14,-0.1562865944723228,True
0,4.993597678727701,False
1,4.986316464090473,False
2,4.977605856745179,False
3,4.9507138264336215,False
4,4.93782688908502,False
5,4.96649651957861,False
6,4.956134617530325,False
7,4.931255210216207,False
8,4.938385279596016,False
9,4.933618440965307,False
10,4.918953496879667,False
11,-0.07049121195469255,False
12,3.8635777186569946,False
13,4.666628175092974,False
14,4.792758798976685,False
15,-0.2197149718227988,True
0,4.995660513810214,False
1,4.970882592259866,False
2,4.951856177545647,False
3,4.864768461154449,False
4,4.830857341480688,False
5,4.829851867285422,False
6,4.829752004496039,False
7,4.8317656161016505,False
8,4.837379070565943,False
9,3.9549858357499046,False
10,4.316006289148721,False
11,4.550054532595316,False
12,4.711116059610592,False
13,4.765972838001632,False
14,4.763951987372931,False
15,-0.29582657012129704,True
0,4.9950072553149045,False
1,4.990897414749754,False
2,4.98116197153221,False
3,4.965341508086517,False
4,4.933654927470738,False
5,4.913265533709194,False
6,4.8955061229405405,False
7,4.86877537151757,False
8,4.872694997356167,False
9,4.899941378336605,False
10,3.2285720854698186,False
11,4.814911916087742,False
12,4.70019467538312,False
13,4.82659024756086,False
14,3.3025759786494424,False
15,4.717784164432622,False
16,4.364950182970641,False
17,3.743904677256804,False
18,4.688613847066542,False
19,3.3426235958116965,False
20,4.684733325617357,False
21,4.807266647115283,False
22,4.858528317777412,False
23,4.893681540962267,False
24,4.075520479491452,False
25,4.5683184696778305,False
26,4.779735540842607,False
27,4.767075036683616,False
28,4.810174633597427,False
29,4.764052091958764,False
30,4.740174754045924,False
31,-0.9395199208269552,True
0,4.985873595547795,False
1,4.931728677468821,False
2,4.9005944062220355,False
3,4.871431184662282,False
4,4.880950029330643,False
5,4.880971202142766,False
6,4.8767879959680185,False
7,4.872859826109057,False
8,4.877725498974761,False
9,4.887079755737522,False
10,3.6922389661881105,False
11,5.062782469773013,False
12,4.51695468694369,False
13,4.749207340300341,False
14,5.003546404663782,False
15,5.1592414665247945,False
16,4.098099408705577,False
17,0.19433257461741155,True
0,4.991805781441089,False
1,4.987340579327201,False
2,4.979135058757397,False
3,4.96295764105215,False
4,4.94538370927935,False
5,4.9065518398117005,False
6,4.857964888269223,False
7,4.87037236974428,False
8,4.874708144296802,False
9,0.4782259746562936,False
10,2.8043097876624894,False
11,4.4252428871411595,False
12,4.518902078368402,False
13,5.316362712499035,False
14,5.4754657326119025,False
15,5.548726893915251,False
16,5.537337208354353,False
17,5.549811290167016,False
18,5.5842418584202775,False
19,5.585092568695444,False
20,5.585641497647686,False
21,5.56622819057489,False
22,5.609420307509404,False
23,5.282998483250787,False
24,5.273820910949975,False
25,5.257660809847873,False
26,5.234965168224526,False
27,5.3517629885570335,False
28,5.361009398643958,False
29,5.402695513023868,False
30,5.383317991844921,False
31,5.535652241036206,False
32,5.629932068607918,False
33,5.669222891944161,False
34,5.700026367527252,False
35,5.720969640783704,False
36,5.696054164202015,False
37,5.766914716332318,False
38,0.8367782001154451,True
0,5.010609400306333,False
1,5.0045325160789265,False
2,4.996986199523253,False
3,4.950459068029313,False
4,4.919286265466763,False
5,4.915699000054072,False
6,4.917598663163862,False
7,4.9249260283036635,False
8,1.90077853360583,False
9,4.243134818692382,False
10,4.656357850303592,False
11,4.785588984528568,False
12,4.739178000571384,False
13,4.394264525026444,False
14,4.5995951520815,False
15,4.676822138168531,False
16,4.690720120150967,False
17,4.315810554352539,False
18,4.493514327112878,False
19,4.431134040248211,False
20,4.372393147342333,False
21,4.4215333366232485,False
22,4.532065241379856,False
23,4.505742635005708,False
24,-0.4729967420482869,True
0,5.009637201358099,False
1,5.00375875001641,False
2,4.995986051328686,False
3,4.971068869900384,False
4,4.933556840221614,False
5,4.879447975281987,False
6,4.875605342789414,False
7,4.876378606506812,False
8,2.898880929990187,False
9,3.9301168569711336,False
10,4.665107075785849,False
11,4.767847254149173,False
12,4.857583256618312,False
13,4.63724540567053,False
14,4.561812846793869,False
15,4.6496129344429,False
16,4.6533436206617,False
17,4.198625125217857,False
18,4.354369878314703,False
19,4.106918444810561,False
20,4.463465818180103,False
21,4.539163158041565,False
22,4.548411387787137,False
23,4.567751465567792,False
24,4.111351228608319,False
25,4.388633727385772,False
26,4.550397382247315,False
27,4.786718338634584,False
28,4.885122115500573,False
29,4.935723343526108,False
30,2.259700918889805,False
31,4.907678968282704,False
32,5.090234668422794,False
33,5.152507831218805,False
34,5.142041859287661,False
35,5.203039586577961,False
36,5.164072442221315,False
37,0.2074291859736101,True
