step,reward,done
0,4.791838597077644,False
1,4.831374944860366,False
2,4.803810118897655,False
3,4.778172667236258,False
4,4.802277725433041,False
5,4.7960525080337595,False
6,4.8306372017665975,False
7,4.820699071158127,False
8,4.756691682160223,False
9,0.06633252263595946,False
10,3.1439529794487355,False
11,5.150646055912957,False
12,5.173936947267826,False
13,5.187319412444093,False
14,5.196393831185516,False
15,5.235884463411508,False
16,5.226930096705917,False
17,5.217446041037654,False
18,5.180006404815069,False
19,0.2031064434068906,True
