step,reward,done
0,4.768817688641561,False
1,4.832132397021006,False
2,4.7812669392225065,False
3,4.773581494636726,False
4,4.815237530825511,False
5,4.756695492402246,False
6,4.811297038031268,False
7,4.821142900110372,False
8,4.7860143629933045,False
9,3.318180310183778,False
10,3.3635677054540043,False
11,4.039571086602234,False
12,4.445990741131973,False
13,4.502704308479385,False
14,4.499943642005286,False
15,4.5181789763845,False
16,2.5373482142990116,False
17,4.270087994591011,False
18,4.409035345650988,False
19,2.503004190703607,False
20,4.123976606544839,False
21,4.3512039045512205,False
22,4.37056776805595,False
23,4.342912880098951,False
24,4.41846528593528,False
25,4.2295456214314635,False
26,3.493008641944349,False
27,3.9455630580678256,False
28,4.005603336221913,False
29,4.148188423575205,False
30,3.7632507139175067,False
31,3.9760775821006114,False
32,4.310564190956603,False
33,4.4541279663547435,False
34,4.551300092216633,False
35,4.517656700351872,False
36,4.519916410756817,False
37,3.849858227392946,False
38,4.458331173411487,False
39,4.474464315928007,False
40,4.493606434463697,False
41,4.468741198852061,False
42,4.467227081277976,False
43,4.394760956980511,False
44,4.23733427014343,False
45,-0.7033278122046815,True
