step,reward,done
0,4.789561781076071,False
1,4.829092646201152,False
2,4.801505479943184,False
3,4.775799093217032,False
4,4.799924235976872,False
5,4.793818078183284,False
6,4.828257693307875,False
7,4.819077881683925,False
8,4.754264603794499,False
9,1.589762059148835,False
10,4.686704062208353,False
11,5.185698587999738,False
12,5.178968424611774,False
13,5.195714911849619,False
14,5.204069230090237,False
15,5.24348198948642,False
16,5.234289174688611,False
17,5.224890125552374,False
18,5.187996191994301,False
19,0.21074918062528133,True
