step,reward,done
0,5.0098634965202535,False
1,4.989920982175651,False
2,4.922445125558625,False
3,4.882283470267142,False
4,4.854510186941473,False
5,4.83044644004636,False
6,4.825798008142967,False
7,4.842727758315275,False
8,4.8567079569892995,False
9,4.863447724047681,False
10,4.8576493198877415,False
11,2.5768092892000394,False
12,4.413060881683058,False
13,4.699935949239963,False
14,-0.21563134235127798,True
0,4.99293652621292,False
1,4.97891677545042,False
2,4.9728611523276935,False
3,4.964301240352848,False
4,4.906274762717444,False
5,4.850199332407031,False
6,4.866164620389766,False
7,4.830225035956867,False
8,4.832380849349601,False
9,4.8526385389573825,False
10,2.407222474535694,False
11,4.815471432040015,False
12,4.934580948533399,False
13,4.944596954634598,False
14,4.945779669331768,False
15,4.947611196200636,False
16,4.9759708270707,False
17,4.941457036983532,False
18,-0.04445352833893991,True
0,4.987936920831864,False
1,4.973484085036749,False
2,4.929137899480069,False
3,4.863774482775138,False
4,4.836869178716187,False
5,4.823981697721229,False
6,4.818732926640186,False
7,4.830454047719382,False
8,4.823545673128981,False
9,4.8352381967298355,False
10,4.819827137174778,False
11,4.813247417823382,False
12,4.8221062008676245,False
13,4.811508957570078,False
14,4.79179244702529,False
15,-0.18368615003533073,True
0,5.004982136758803,False
1,5.003398871359293,False
2,4.996663901277555,False
3,4.969084306914851,False
4,4.922847331678199,False
5,4.887023367315787,False
6,4.888549348936201,False
7,4.903959072791493,False
8,0.5608591701324395,False
9,3.58717858075276,False
10,3.7486165377226355,False
11,4.534024932300264,False
12,4.811914990117078,False
13,4.642244355227516,False
14,5.049502741894205,False
15,5.070939049524293,False
16,5.023319697284705,False
17,5.20628232992606,False
18,5.305230909796742,False
19,5.306303265361714,False
20,5.203609867256336,False
21,5.225106984904091,False
22,5.314963310934343,False
23,5.332524306650265,False
24,5.197171293918105,False
25,5.142252814698301,False
26,5.0232788466223415,False
27,5.162805611446943,False
28,5.170920100076916,False
29,5.170234982217773,False
30,5.14665880673557,False
31,5.143618088717603,False
32,5.137694013624312,False
33,5.264307272918536,False
34,5.371622694391689,False
35,5.4282678595260165,False
36,5.477708362764689,False
37,5.508254343035791,False
38,5.54848274435689,False
39,5.591443110389407,False
40,5.631242841399471,False
41,5.67019054891702,False
42,5.708272981613497,False
43,5.747536154192582,False
44,5.788768017195559,False
45,5.831857806289945,False
46,5.876613210498422,False
47,5.922982868018616,False
48,0.9711215908047289,True
0,4.992620259391471,False
1,4.973961571703675,False
2,4.95367740312906,False
3,4.904349568227063,False
4,4.898102366584025,False
5,4.905350479157492,False
6,4.8831376984574355,False
7,4.853521800691574,False
8,4.8803108641712,False
9,4.877515282573672,False
10,1.8194983293853717,False
11,1.737017129008001,False
12,4.454917092108474,False
13,4.429246693684727,False
14,4.05221116696003,False
15,4.779785866341784,False
16,4.9136524810142825,False
17,5.036719132602993,False
18,5.056825538144682,False
19,5.080477914729852,False
20,5.103096995016212,False
21,4.988613394489206,False
22,4.789222471967315,False
23,4.886093561452961,False
24,5.027528138286607,False
25,5.155335652804962,False
26,5.265574163405599,False
27,5.403582014093657,False
28,5.457622396206817,False
29,5.46278197446705,False
30,5.520933327396666,False
31,5.392447362763664,False
32,5.419652414624798,False
33,5.531632905382545,False
34,5.578339049909443,False
35,5.682257020041226,False
36,5.674605344832006,False
37,5.700456905504165,False
38,5.72211900085676,False
39,5.856756370074678,False
40,5.831019726251729,False
41,5.8591073032426415,False
42,5.946332866659808,False
43,1.0167501546094,True
0,4.984897532531837,False
1,4.958036359864274,False
2,4.924172608094705,False
3,4.91124985287572,False
4,4.903572479359596,False
5,4.889380571350436,False
6,4.843365151011569,False
7,4.8307098628129665,False
8,4.8243202551383915,False
9,4.825413566269006,False
10,4.829509471107993,False
11,2.946043951915338,False
12,3.5073102225273427,False
13,4.554887893511933,False
14,-0.32179940887659253,True
0,4.999851724516436,False
1,4.986280042319492,False
2,4.955072208605236,False
3,4.927385571535187,False
4,4.931300839366029,False
5,4.947342279639468,False
6,4.955695597675363,False
7,4.941443800742238,False
8,2.1934017879128045,False
9,2.976856479382463,False
10,2.739116440532739,False
11,5.070338602063314,False
12,5.107809355836809,False
13,4.813248359734013,False
14,4.977929363151898,False
15,4.8564365616393035,False
16,5.0792128390470275,False
17,4.939214749863329,False
18,5.103141525357882,False
19,5.134486462863151,False
20,5.191934237203068,False
21,5.106782638719923,False
22,5.068347370802878,False
23,5.1535886699911355,False
24,5.1268316101403455,False
25,5.092236562219338,False
26,5.1937116037573094,False
27,-0.004061646290719201,True
0,4.997321836074254,False
1,4.969734785306944,False
2,4.937844605443176,False
3,4.8947412312702765,False
4,4.88512420848359,False
5,4.85689987397273,False
6,4.854492518317899,False
7,4.8447974026392435,False
8,4.852378436667592,False
9,4.854790203107445,False
10,4.021658202946672,False
11,4.661431183168791,False
12,4.375426139768462,False
13,4.76119952737808,False
14,4.78866121017781,False
15,-0.20969583479461576,True
0,5.010198092773745,False
1,4.9989424227544985,False
2,4.977723265558964,False
3,4.971003259850641,False
4,4.948201822074751,False
5,4.925657364060522,False
6,4.8872143836605035,False
7,4.908925582765514,False
8,4.918428842469148,False
9,3.978115085292661,False
10,2.2430184152705004,False
11,4.2135726480546,False
12,4.6351890699682405,False
13,4.41010679766526,False
14,4.8497951963375145,False
15,4.859191730080532,False
16,4.902405496197513,False
17,3.874964802964466,False
18,4.689890083030217,False
19,4.804453343209321,False
20,4.851959781867829,False
21,4.866760845418169,False
22,4.904289181398502,False
23,4.914627185361564,False
24,4.918291874066489,False
25,4.913242199221976,False
26,2.1256931966008663,False
27,4.006638504337749,False
28,4.734977656482669,False
29,4.954451053314774,False
30,5.160730939474384,False
31,4.873655072552979,False
32,5.3298173189800435,False
33,5.278184952747309,False
34,5.412859197990871,False
35,5.493020055922171,False
36,4.3496371129354365,False
37,0.277850774071674,True
0,5.001620237936997,False
1,4.962109142774448,False
2,4.938239919411315,False
3,4.908005413945004,False
4,4.878615681640411,False
5,4.840083289923005,False
6,4.851941144625547,False
7,4.839434673304645,False
8,4.841364180850039,False
9,4.83215753517586,False
10,4.8580630029637675,False
11,4.843012911714577,False
12,3.3393145642166684,False
13,4.39663229562472,False
14,4.707406057611354,False
