step,reward,done
0,4.771631399131575,False
1,4.834995539786471,False
2,4.784102749408973,False
3,4.776472775860811,False
4,4.81802044439814,False
5,4.759547904558725,False
6,4.814075724333904,False
7,4.823973187738087,False
8,4.788788899734316,False
9,2.247546653396734,False
10,2.0286165344792857,False
11,3.689451208586056,False
12,4.422339228927905,False
13,4.496340630539766,False
14,4.475283858123683,False
15,4.491906413302275,False
16,1.4236137894559775,False
17,4.231417340606899,False
18,4.368597657710802,False
19,2.9060727524837127,False
20,4.0736143817485875,False
21,4.256716661717419,False
22,4.265413786938472,False
23,4.229152107109807,False
24,4.305190991518769,False
25,4.2416657769466415,False
26,4.108054119131963,False
27,3.6609555983962965,False
28,3.049071893459185,False
29,3.6549914871015714,False
30,3.816477321607257,False
31,2.0884750524629014,False
32,4.149303049463999,False
33,4.110202520992879,False
34,4.1891606881213015,False
35,4.152929256683081,False
36,2.5302409858871266,False
37,3.9853862761530303,False
38,4.233275388746986,False
39,-0.755574664057739,True
