step,reward,done
0,4.778366953133917,False
1,4.841755342956904,False
2,4.790831829813049,False
3,4.783161820189364,False
4,4.824738377034858,False
5,4.766248081886364,False
6,4.820817934440725,False
7,4.830643995721352,False
8,4.795635696769631,False
9,2.908135469766623,False
10,2.9293626678882947,False
11,3.9434904548796776,False
12,4.468483379588878,False
13,4.534295131588511,False
14,4.524378599304676,False
15,4.538502386753295,False
16,4.584485399782902,False
17,4.0791294957217605,False
18,4.467762989926451,False
19,3.1272643201824413,False
20,4.186043800994634,False
21,4.425877663806661,False
22,4.445031788401247,False
23,4.406443130035065,False
24,4.482647525970893,False
25,4.419903468868717,False
26,3.1296323855989616,False
27,3.7962693328729187,False
28,4.158003444463066,False
29,4.092379135145405,False
30,3.6596579608891764,False
31,3.989595695370365,False
32,4.262258735723744,False
33,4.644469790402371,False
34,4.7290279796079195,False
35,4.6988419766103195,False
36,4.70103370481556,False
37,3.1846942038242116,False
38,4.69274642764309,False
39,4.709566748727879,False
40,4.730574703535221,False
41,4.705692875179475,False
42,3.8337641970631147,False
43,4.604991849309425,False
44,4.4493132461053095,False
45,4.53693024193162,False
46,4.566007881209956,False
47,-0.4287571509967715,True
