step,reward,done
0,4.800980061182635,False
1,4.840545785335078,False
2,4.812915640454787,False
3,4.787278542866662,False
4,4.8113588537526795,False
5,4.805309587890733,False
6,4.839674817163787,False
7,4.830593422726037,False
8,4.7657160456337575,False
9,4.784139900554316,False
10,4.182028195099795,False
11,5.157887178383278,False
12,5.146848880649417,False
13,5.161756228250084,False
14,5.169990843214904,False
15,5.209098374487595,False
16,5.199703927151989,False
17,5.191097536100852,False
18,0.15379482184144289,True
