step,reward,done
0,4.767667656382955,False
1,4.8310591018507605,False
2,4.780196422648748,False
3,4.772527434374665,False
4,4.814070343482184,False
5,4.755579627431785,False
6,4.810120848299987,False
7,4.819914488461929,False
8,4.785055967356243,False
9,3.453581342946582,False
10,3.4502870886333037,False
11,4.0910049954403735,False
12,4.494360008958924,False
13,4.567111204696873,False
14,4.5650434241939,False
15,4.5815032538599665,False
16,4.627171604889951,False
17,4.079539540800462,False
18,4.513341195816953,False
19,3.159405732840983,False
20,4.240381548934255,False
21,4.473772407287187,False
22,4.492941603622063,False
23,4.456072776015675,False
24,4.532152057051668,False
25,4.125037819703058,False
26,3.7034953956067778,False
27,3.9667444767780653,False
28,3.8000050392387728,False
29,4.15002623364364,False
30,3.7740394780616873,False
31,4.024293497626269,False
32,4.601965736241829,False
33,4.571394839511703,False
34,4.706591107999203,False
35,4.671434127493196,False
36,4.673469828309888,False
37,4.166561254260332,False
38,4.691664452516375,False
39,4.699183727802319,False
40,4.719327550026729,False
41,4.692523720744687,False
42,4.691084875990227,False
43,4.740570409181134,False
44,3.9103073776815074,False
45,4.695943072924359,False
46,4.654903683408766,False
47,-0.18961596652922935,True
